21:27:18,75  5.1082  -1.6918
21:27:19,00  5.1191  -1.7218
21:27:19,25  5.1872  -1.764
21:27:19,50  5.1574  -1.8268
21:27:19,75  5.1738  -1.8718
21:27:19,75  5.231  -1.8843
21:27:20,00  5.242  -1.9144
21:27:20,25  5.3572  -1.9397
21:27:20,50  5.4152  -1.9525
21:27:20,75  5.622  -1.9278
21:27:20,75  5.7352  -1.9383
21:27:21,00  5.7838  -1.9205
21:27:21,25  5.7184  -1.8923
21:27:21,50  5.7184  -1.8923
21:27:21,75  5.5886  -1.8362
21:27:21,75  5.5942  -1.8514
21:27:22,00  5.6255  -1.7876
21:27:22,25  5.5608  -1.7598
21:27:22,50  5.4322  -1.7045
21:27:22,75  5.3794  -1.7074
21:27:22,75  5.3573  -1.6468
21:27:23,00  5.5162  -1.6376
21:27:23,25  5.5218  -1.6529
21:27:23,50  5.6233  -1.6314
21:27:23,75  5.7483  -1.6714
21:27:23,75  5.6625  -1.7388
21:27:24,00  5.9578  -1.7865
21:27:24,25  5.8971  -1.7737
21:27:24,50  5.8971  -1.7737
21:27:24,75  5.9027  -1.7892
21:27:24,75  5.9027  -1.7892
21:27:25,00  5.9635  -1.802
21:27:25,25  5.7652  -1.7177
21:27:25,50  5.8366  -1.7611
21:27:25,75  5.7165  -1.736
21:27:25,75  5.9182  -1.6778
21:27:26,00  5.9848  -1.7059
21:27:26,25  5.9239  -1.6933
21:27:26,50  6.1636  -1.7282
21:27:26,75  6.046  -1.7185
21:27:26,75  6.175  -1.7596
21:27:27,00  6.1922  -1.8066
21:27:27,25  6.2543  -1.8195
21:27:27,50  6.215  -1.8692
21:28:04,75  5.9465  -1.7554
21:28:06,00  6.0574  -1.7497
21:28:06,25  6.0517  -1.7341
21:28:06,25  6.0574  -1.7497
21:28:06,25  6.0744  -1.7965
21:28:06,25  6.0245  -1.8148
21:28:06,50  6.0801  -1.8121
21:28:06,75  6.136  -1.8093
21:28:06,75  6.0688  -1.7809
21:28:07,00  6.1303  -1.7937
21:28:07,25  6.1588  -1.8718
21:28:07,50  6.1588  -1.8718
21:28:07,75  6.1588  -1.8718
21:28:08,00  6.1645  -1.8875
21:28:08,00  6.1086  -1.89
21:28:08,25  6.0972  -1.8588
21:28:08,50  6.215  -1.8692
21:28:08,75  6.0858  -1.8277
21:28:09,00  6.0915  -1.8433
21:28:09,00  6.0744  -1.7965
21:28:09,25  6.0744  -1.7965
21:28:09,50  6.0744  -1.7965
21:28:09,75  6.0744  -1.7965
21:28:10,00  6.0744  -1.7965
21:28:10,00  6.1417  -1.825
21:28:10,25  6.0801  -1.8121
21:28:10,50  6.1417  -1.825
21:28:10,75  6.0915  -1.8433
21:28:11,00  6.1531  -1.8562
21:28:11,00  6.1531  -1.8562
21:28:11,25  6.1474  -1.8406
21:28:11,50  6.1531  -1.8562
21:28:11,75  6.1474  -1.8406
21:28:12,00  6.1142  -1.9056
21:28:12,00  6.1142  -1.9056
21:28:12,25  6.1816  -1.9344
21:28:12,50  6.193  -1.9656
21:28:12,75  6.2493  -1.9633
21:28:12,75  6.193  -1.9656
21:28:13,00  6.193  -1.9656
21:28:13,25  6.2436  -1.9476
21:28:13,50  6.1759  -1.9187
21:28:13,75  6.1702  -1.9031
21:28:14,00  6.215  -1.8692
21:28:14,00  6.2207  -1.8849
21:28:14,25  6.215  -1.8692
21:28:14,50  6.1979  -1.8222
21:28:14,75  6.1922  -1.8066
21:28:15,00  6.2257  -1.741
21:28:15,00  6.2143  -1.7096
21:28:15,25  6.1579  -1.7125
21:28:15,50  6.046  -1.7185
21:28:15,75  6.029  -1.6717
21:28:16,00  6.0233  -1.6561
21:28:16,00  6.062  -1.6061
21:28:16,25  6.1179  -1.6029
21:28:16,50  6.1742  -1.5996
21:28:16,75  6.1122  -1.5872
21:28:17,00  6.333  -1.5581
21:28:17,00  6.3961  -1.5706
21:28:17,25  6.5696  -1.5605
21:28:17,50  6.4595  -1.5831
21:28:17,75  6.6868  -1.5536
21:28:18,00  6.6868  -1.5536
21:28:18,00  6.6926  -1.5697
21:28:18,25  6.7516  -1.5663
21:28:18,50  6.805  -1.5467
21:28:18,75  6.7457  -1.5502
21:28:18,75  6.7516  -1.5663
21:28:19,00  6.8109  -1.5629
21:28:19,25  6.8226  -1.5951
21:28:19,50  6.8881  -1.6079
21:28:19,75  6.6805  -1.7011
21:28:20,00  6.7511  -1.7302
21:28:20,00  6.7452  -1.7141
21:28:20,25  6.6864  -1.7172
21:37:34,75  1.3055  -2.437
21:37:36,25  1.2792  -2.4627
21:37:36,25  1.2747  -2.4504
21:37:36,50  1.1694  -2.4533
21:37:36,50  1.1694  -2.4533
21:37:36,50  1.2134  -2.4769
21:37:36,50  1.2837  -2.4751
21:37:36,75  1.1739  -2.4656
21:37:37,00  1.2485  -2.476
21:37:37,25  1.2485  -2.476
21:37:37,50  1.1784  -2.4779
21:37:37,50  1.1784  -2.4779
21:37:37,75  1.2485  -2.476
21:37:38,00  1.244  -2.4637
21:37:38,25  1.2089  -2.4646
21:37:38,50  1.2089  -2.4646
21:37:38,50  1.1998  -2.44
21:37:38,75  1.2349  -2.439
21:37:39,00  1.1953  -2.4277
21:37:39,25  1.1998  -2.44
21:37:39,50  1.2349  -2.439
21:37:39,50  1.2304  -2.4267
21:37:39,75  1.1998  -2.44
21:37:40,00  1.2656  -2.4256
21:37:40,25  1.1998  -2.44
21:37:40,50  1.2349  -2.439
21:37:40,50  1.1998  -2.44
21:37:40,75  1.1998  -2.44
21:37:41,00  1.0174  -2.4206
21:37:41,25  1.1863  -2.4031
21:37:41,50  1.1469  -2.3918
21:37:41,50  1.2476  -2.3762
21:37:41,75  1.0942  -2.3439
21:37:42,00  1.1289  -2.3427
21:37:42,25  1.2648  -2.3256
21:37:42,50  1.225  -2.3144
21:37:42,50  1.1988  -2.3403
21:37:42,75  1.3002  -2.3243
21:37:43,00  1.2034  -2.3527
21:37:43,25  1.234  -2.3391
21:37:43,50  1.1379  -2.3673
21:37:43,50  1.1818  -2.3908
21:37:43,75  1.1773  -2.3784
21:37:44,00  1.2124  -2.3773
21:37:44,25  1.2169  -2.3897
21:37:44,50  1.2214  -2.402
21:37:44,50  1.1469  -2.3918
21:37:44,75  1.1818  -2.3908
21:37:45,00  1.1773  -2.3784
21:37:45,25  1.2169  -2.3897
21:37:45,50  1.2566  -2.4009
21:37:45,50  1.466  -2.3819
21:37:45,75  1.5701  -2.3659
21:37:46,00  1.5383  -2.3796
21:37:46,25  1.5021  -2.3808
21:37:46,50  1.4346  -2.3955
21:37:46,50  1.3584  -2.3852
21:37:46,75  1.363  -2.3977
